MES;CLIENTE;LINEA_RENOVADO;PLAZO_RENOVADO;FLAG_VENTA;USO_LINEA_TOTAL_TC_T2;USO_TRIM_LINEA_BBVA;NR_ENTIDADES_TOTAL_T2;DIFF_NRO_ENTIDA_TOTALES_T2_T12;SDO_CONSUMO_T2;RESENCIA_OFERTA_PLD_RENOVADO;Ahorro_Sldo_Bco_T1;PConsumo_Sldo_Bco_T1;SDO_BCO_tot_sm_pasivo_Bco_6M;EDAD;SEXO;EST_CIVIL;ANTIGUEDAD_MES;REGION;FLAG_LIMA_PROVINCIA;SUELDO_ESTIMADO;CUBRIR_DEUDA_CONSUMO_SF_RENOVA_PLD
201503;56683;30095;36;0;0.010629;0;2;-1;13737.43;21;1720;27798;31064.16667;54;F;S;217;LIMA MODERNA;1;5529;0.456468
201503;56684;11180;24;0;;;1;0;4302.08;21;3102;8824;2762.166666;59;M;U;103;LIMA ESTE;1;2286.86;0.384801
201503;56685;25862;18;0;0.283333;0.322666;1;0;15555.32;11;97388;0;552915.6667;49;F;C;119;LIMA MODERNA;1;10650;0.601473
201503;56686;26000;36;0;0.075809;0;3;-1;22641.6;21;2;25176;2.5;49;M;C;142;LIMA NORTE;1;1990;0.87083
201503;56687;7100;36;0;0.281858;0;2;-1;6269.87;19;1492;7114;14313.66667;49;M;S;217;LIMA NORTE;1;2511;0.88308
201503;56688;15000;36;0;0.234145;0;4;-2;21155.16;21;0;19648;0;50;M;S;174;LIMA SUR;1;2677.95;1.41034
201503;56689;2000;12;0;0.201082;0.250902;2;-1;3916.19;10;1236;1248;675.333333;51;M;C;217;LIMA SUR;1;4829;1.95809
201503;56690;16315;36;0;0.126282;0;2;-1;5924.54;21;11044;6858;18964.83333;47;F;C;224;LIMA CENTRO;1;2819;0.363134
201503;56691;70200;18;0;0.129546;0;3;0;103544.38;19;27546;191840;124171.8333;56;M;C;153;LIMA ESTE;1;18141;1.47499
201503;56692;15600;36;0;0.1426;0;4;-1;1322.86;11;10480;16360;62081.5;53;F;C;199;LIMA ESTE;1;4610;0.084798
201503;56693;16900;24;0;0.000441;0;2;0;5823.33;21;16294;11732;33658.66667;41;M;S;204;LIMA BALNEARIO;1;2247;0.344575
201503;56694;20786;36;0;0.029158;0;2;0;6817.79;21;2;13102;311.166666;56;M;S;48;LIMA ESTE;1;6058;0.327999
201503;56695;16705;36;0;;;1;-1;9541.68;6;6486;19690;3849.666666;51;F;C;186;LIMA CENTRO;1;2689.84;0.571187
201503;56696;30327;48;0;0;0;1;1;17733.58;21;11528;35622;47746.83333;56;M;C;229;LIMA NORTE;1;3396;0.584745
201503;56697;6630;12;0;0;0;1;0;3981.1;6;1924;7962;4871.833333;48;M;S;36;LIMA CENTRO;1;5151;0.600467
201503;56698;20000;24;0;;;1;0;2822.68;6;458;5942;572.5;52;M;C;86;LIMA SUR;1;2642.1;0.141134
201503;56699;3900;18;0;0.1425;0.1755;1;0;1464.62;21;94;1270;6429.333333;49;M;C;212;LIMA NORTE;1;2129;0.375543
201503;56700;15226;36;0;0;0;1;0;5714.25;21;0;11532;0;59;M;S;158;LIMA ESTE;1;2945.03;0.375295
201503;56701;14300;36;0;0;0;2;-1;16398.54;11;0;16818;0;60;M;C;52;LIMA ESTE;1;2296.8;1.14675
201503;56702;6500;18;0;;;0;1;;19;4448;0;5141.333333;56;M;S;93;LIMA MODERNA;1;3437;0
201503;56703;5200;12;0;;;1;-1;2784.34;6;1710;5788;4380.666666;56;F;C;42;LIMA CENTRO;1;2880;0.53545
201503;56704;30550;36;0;0.039447;0;6;-1;14920.12;21;49772;22876;64716.5;62;M;C;376;LIMA MODERNA;1;9934;0.488383
201503;56705;17797;36;0;0.15413;0;3;1;21962.52;4;0;18114;0;52;F;S;164;LIMA SUR;1;3189.38;1.23406
201503;56706;13000;27;0;0.053273;0.097706;3;1;9031.41;15;56308;9844;50593.5;50;F;S;206;LIMA CENTRO;1;3350.43;0.694723
201503;56707;7588;18;0;;;1;0;2032.54;21;0;4682;0;63;M;S;50;LIMA SUR;1;1984;0.267862
201503;56708;48100;36;0;0;0;2;-1;27302.68;8;0;56240;0;50;F;S;12;LIMA NORTE;1;2744.8;0.567623
201503;56709;8480;36;0;0.610166;0.636361;1;0;12870.56;;14266;11444;23174.33333;51;F;S;246;LIMA NORTE;1;1805.9;1.51775
201503;56710;15600;36;0;0.354204;0;2;0;16597.51;11;51130;15094;45353;61;M;C;291;LIMA MODERNA;1;9914;1.06394
201503;56711;26000;36;0;;;2;-1;14776.34;6;81164;30454;96388.83333;62;M;C;123;LIMA SUR;1;750;0.56832
201503;56712;4550;18;0;0;0;1;0;1972.87;20;1412;3998;2888.833333;56;M;S;132;LIMA NORTE;1;3003;0.433597
201503;56713;4095;36;0;0.059956;0.048484;1;0;2091.71;18;5958;3854;24681.5;47;F;C;246;SUR;0;3223;0.510796
201503;56714;61685;48;0;0.461729;0.156638;5;0;81749.47;;0;5660;5958.166666;63;M;C;381;LIMA MODERNA;1;8208.82;1.32527
201503;56715;2257;12;0;;;2;1;3250.1;6;0;1982;3082.666666;49;M;C;99;LIMA NORTE;1;770;1.44001
201503;56716;48100;36;0;0.376201;0.411533;5;0;136407.18;;15662;0;44538.16667;52;M;C;139;LIMA MODERNA;1;13000;2.83591
201503;56717;7800;36;0;0.223903;0;2;1;2229.95;21;1146;3242;29042.66667;50;M;S;151;LIMA ESTE;1;2056;0.285891
201503;56718;13000;36;0;0;0;3;-2;35421.68;18;9944;6870;12854;57;F;D;291;LIMA BALNEARIO;1;9993;2.72474
201503;56719;13000;36;0;0.003272;0;3;1;5768.54;18;546;10926;682.5;60;F;S;43;LIMA MODERNA;1;4306;0.443733
201503;56720;3900;12;0;0;0;0;2;;15;7184;0;27309;50;F;C;225;LIMA SUR;1;4133;0
201503;56721;17290;36;0;0.041818;0;4;0;2938.24;21;27880;4472;32364.16667;62;M;S;231;LIMA ESTE;1;2538.23;0.169938
201503;56722;30420;36;0;0.118207;0.075368;4;0;45742.82;;156156;15644;630419.3333;58;M;C;271;LIMA MODERNA;1;3687.15;1.50371
201503;56723;7800;24;0;0.161623;0;2;-1;4137.26;14;1244;6766;15261.16667;52;M;S;170;LIMA NORTE;1;2514;0.530417
201503;56724;65000;24;0;0.291414;0.023202;4;1;43204.91;;0;35900;17419.33333;54;M;C;343;LIMA MODERNA;1;3546.76;0.66469
201503;56725;8000;36;0;0.352502;0.814024;4;-1;13109.32;10;2;5900;21019.16667;51;F;S;217;LIMA SUR;1;1382;1.63867
201503;56726;14430;30;0;0.035358;0;3;1;2337.52;20;10322;4142;10322;56;F;S;31;LIMA SUR;1;2960.94;0.16199
201503;56727;22463;48;0;0.158948;0.142242;3;0;19244.9;6;3530;27484;11710;65;M;C;170;LIMA ESTE;1;8784;0.856737
201503;56728;20410;36;0;0.001163;0;2;-2;12105.55;6;35518;24910;40713.66667;59;F;C;226;LIMA MODERNA;1;3973;0.593118
201503;56729;6210;12;0;0;0;0;1;;9;652;0;72570.83333;61;M;C;217;LIMA SUR;1;3497;0
201503;56730;5200;36;0;;;0;1;;11;19280;7882;8745;65;M;C;45;LIMA SUR;1;5374;0
201503;56731;15000;36;0;;;1;0;5275.47;;6658;10550;101681.6667;63;M;C;160;LIMA MODERNA;1;5479.06;0.351698
201503;56732;13000;24;0;0;0;2;0;7010.6;8;534;14758;4041;59;F;S;202;LIMA SUR;1;3317;0.539276
201503;56733;6500;36;0;0;0;2;-1;3971.07;17;2170;5426;3172.166666;53;F;C;199;LIMA MODERNA;1;10960;0.610933
201503;56734;18200;36;0;0;0;2;0;14193.88;18;12;20632;94.833333;50;M;S;159;LIMA SUR;1;1167;0.779883
201503;56735;5200;36;0;0.397279;0;3;0;37002.71;6;22;4186;139.333333;50;M;C;105;LIMA MODERNA;1;1193;7.1159
201503;56736;14950;36;0;0;0;1;0;8100.58;17;5224;16280;17471;49;M;S;51;LIMA SUR;1;2392.17;0.541844
201503;56737;91000;36;1;0.637591;0.840883;3;-1;101802.99;;0;102320;1304.833333;57;F;C;201;LIMA MODERNA;1;3675;1.11871
201503;56738;13000;48;1;0;0;2;1;292.74;21;138;1106;44363.5;64;M;C;257;LIMA SUR;1;3263;0.022518
201503;56739;3639;36;0;0;0;1;0;3099.74;9;20366;6288;61878;64;M;S;151;LIMA ESTE;1;1794;0.85181
201503;56740;9990;36;0;0.330975;0;2;0;9659.4;9;24766;13890;44744.83333;46;M;C;69;LIMA ESTE;1;3166;0.966906
201503;56741;26000;48;0;0.282435;0;2;0;12568.88;21;7408;20840;8293;63;M;C;233;LIMA ESTE;1;4646;0.483418
201503;56742;22425;36;1;0.341136;0;3;-1;16957.73;;62306;27330;86665.5;57;M;C;111;LIMA SUR;1;750;0.756197
201503;56743;15401;36;0;0;0;1;0;6167.47;9;218;13148;2277.5;52;M;S;169;LIMA SUR;1;2296;0.400459
201503;56744;26000;36;0;0.14577;0;4;-1;8921.33;6;0;26222;5342;63;F;C;181;LIMA CENTRO;1;2795.13;0.343128
201503;56745;10725;36;0;;;1;0;6431.17;6;1540;12862;2411.333333;51;F;S;101;LIMA ESTE;1;2347.97;0.599642
201503;56746;1300;36;0;0;0;0;1;;21;0;0;7803;61;M;C;172;LIMA SUR;1;836;0
201503;56747;12736;36;0;0.510705;0.490264;2;0;12617.9;2;60;16624;1396.5;65;M;C;224;LIMA MODERNA;1;3201;0.990727
201503;56748;13000;24;0;0;0;2;0;8205.67;21;0;6716;0;50;M;S;32;LIMA SUR;1;2510.97;0.631205
201503;56749;18265;36;0;;;0;0;;11;1950;11456;1753.333333;60;M;C;174;LIMA NORTE;1;2887;0
201503;56750;3900;24;0;0;0;4;-3;6681.35;21;616;454;960.166666;61;M;C;228;LIMA SUR;1;2573;1.71317
201503;56751;13000;36;0;0.104018;0;4;0;3334.61;21;4412;2742;6865.833333;61;F;S;178;LIMA CENTRO;1;6004;0.256508
201503;56752;50628;24;0;0.002426;0;3;0;2541.54;18;13444;7934;16283;57;F;S;291;LIMA MODERNA;1;7309;0.0502
201503;56753;18200;48;0;;;1;0;3253.54;11;20904;6604;48102;52;F;C;210;LIMA NORTE;1;6241;0.178765
201503;56754;100000;30;0;;;1;-1;47663;11;2;158064;38942.16667;59;F;C;198;LIMA MODERNA;1;750;0.47663
201503;56755;8385;36;0;0.380177;0.321954;4;0;13995.03;;1566;10140;1306.333333;50;M;C;170;LIMA SUR;1;3847;1.66906
201503;56756;100000;60;0;0.060251;0.05409;2;-1;957.76;11;0;146162;119070;47;M;U;200;CENTRO;0;12921;0.009577
201503;56757;1500;12;0;0.796769;0.511428;4;-3;7053.52;;1430;2564;16942.5;48;M;S;152;CALLAO;0;1713;4.70235
201503;56758;45500;48;0;0.253043;0.217163;5;1;226464.5;;76;31064;105.666666;56;M;V;148;LIMA NORTE;1;3063;4.97724
201503;56759;26000;24;0;0.262668;0;3;-1;14110.7;21;21892;24666;31829.66667;50;M;S;149;LIMA SUR;1;1409;0.542719
201503;56760;10000;36;0;0.415882;0;2;0;4951.16;21;2;8758;2.5;54;M;C;226;LIMA ESTE;1;1803.07;0.495116
201503;56761;1950;12;0;;;1;1;769.33;18;1910;0;1451.5;58;F;S;59;LIMA MODERNA;1;3303;0.394528
201503;56762;19656;48;0;0.296331;0.41098;4;0;23471.53;;530;8076;604.666666;47;M;C;88;LIMA MODERNA;1;8035;1.19412
201503;56763;9161;24;0;0;0;2;-1;3233.92;14;104;1324;6125.5;47;M;S;132;LIMA SUR;1;2281;0.353009
201503;56764;2340;9;0;0.154082;0;3;0;5204.59;15;2936;2314;20067;51;F;S;292;LIMA SUR;1;3680;2.22418
201503;56765;40690;36;0;;;1;0;19924.41;11;27652;41394;69612.66667;55;F;C;153;LIMA ESTE;1;6340;0.489663
201503;56766;13000;12;0;0.082717;0.003644;2;-1;5966.44;21;6190;4210;115143.5;62;M;C;230;LIMA MODERNA;1;15000;0.458956
201503;56767;19054;36;0;0.096608;0.069523;5;1;17720.36;7;0;17150;0;50;M;C;210;LIMA CENTRO;1;3233;0.930007
201503;56768;13000;12;0;0;0;2;-1;6860.7;6;14368;15030;10277;55;M;S;291;LIMA NORTE;1;5333;0.527746
201503;56769;51751;45;1;;;2;0;0;;0;61784;30479.66667;55;F;C;132;LIMA MODERNA;1;3875;0
201503;56770;3903;36;0;0;0;1;0;1605.55;21;4614;3234;4139.166666;52;F;C;32;LIMA SUR;1;1879.34;0.411363
201503;56771;22100;24;0;;;1;0;4324.48;7;6362;9172;9632.5;44;M;C;217;LIMA NORTE;1;1312.9;0.195677
201503;56772;13078;48;0;0.304491;0;5;0;32826.95;11;2362;8420;2238.333333;51;M;C;236;LIMA SUR;1;10863;2.51009
201503;56773;10015;36;0;0.017854;0;3;0;33672.36;15;14654;11022;102831;63;F;C;280;LIMA NORTE;1;7096;3.36219
201503;56774;17633;36;1;0.471972;0.724222;2;1;25021.68;;1400;23218;3336;49;M;S;72;LIMA PROVINCIA;1;3291;1.41903
201503;56775;80028;36;0;0.863437;0.848229;2;0;5631.44;;0;9196;45269.33333;49;M;C;227;LIMA MODERNA;1;5299.39;0.070368
201503;56776;23357;36;0;0;0;1;0;13926.64;6;2;28002;2.5;57;M;C;32;LIMA SUR;1;2601.35;0.596251
201503;56777;3900;24;0;0.258271;0.311581;2;0;6888.53;20;4140;3544;4006.5;51;M;C;111;NORTE;0;2871;1.76629
201503;56778;12870;18;0;;;1;-1;7361.92;6;1126;15460;1807.166666;62;M;C;291;LIMA SUR;1;6744;0.572021
201503;56779;6219;24;0;;;1;0;2952.62;;4558;6344;3599.5;62;M;S;68;LIMA NORTE;1;1719;0.474774
201503;56780;3250;36;0;;;1;0;1726.2;21;112;3470;171.333333;56;F;C;158;LIMA ESTE;1;1278.49;0.531138
201503;56781;14300;24;0;0.093858;0;6;-4;33436.48;6;2644;14842;1627.166666;60;M;C;226;LIMA NORTE;1;13179;2.33821
201503;56782;5200;36;1;0.393838;0;2;0;7373.45;;18;3592;1214.166666;47;M;S;190;LIMA SUR;1;2290;1.41797
201503;56783;9100;36;0;0.127982;0;3;0;5678.3;21;170;1208;432.333333;56;M;C;67;LIMA ESTE;1;4084;0.623989
201503;56784;6500;36;0;0.258121;0;2;0;3187.08;12;1468;1290;19747.83333;47;F;S;77;LIMA NORTE;1;2719;0.49032
201503;56785;13000;48;0;0;0;1;0;7342.55;18;3972;14734;21668;49;M;S;180;SIERRA CENTRAL;0;2930;0.564811
201503;56786;65000;36;0;0.321763;0.39831;2;0;35640.8;11;0;67792;8067.166666;45;F;C;211;LIMA MODERNA;1;14837;0.54832
201503;56787;18200;36;0;0.056847;0.116064;4;0;18777.6;21;6;17654;157110.3333;62;M;D;217;LIMA MODERNA;1;14975;1.03174
201503;56788;13000;24;0;;;1;0;1873.24;21;0;4306;0;48;F;C;251;LIMA SUR;1;1298.05;0.144095
201503;56789;6500;12;0;0;0;1;-1;465.48;21;1886;1664;1279.666666;62;M;S;225;LIMA SUR;1;3464;0.071612
201503;56790;13000;36;0;;;1;0;2298.98;21;13860;5182;18191.66667;63;M;S;235;LIMA SUR;1;1297.29;0.176844
201503;56791;17420;36;0;0.599476;0.44238;3;0;20721.08;18;64178;3850;45120;61;M;S;258;LIMA ESTE;1;6821;1.1895
201503;56792;5850;9;0;0;0;1;1;3098.09;;962;6966;4391.833333;59;F;C;291;LIMA ESTE;1;2747;0.529588
201503;56793;10400;36;0;0;0;2;0;8068.73;;710;12234;1037.833333;57;M;C;217;LIMA MODERNA;1;3131;0.775839
201503;56794;19500;36;0;0.061424;0.041355;2;0;10371.97;3;10748;16010;37184.16667;52;F;C;217;LIMA MODERNA;1;3080;0.531895
201503;56795;5850;24;0;0.006988;0.00038;3;0;478.25;9;5890;0;86713.33333;58;M;S;239;LIMA MODERNA;1;4099;0.081752
201503;56796;80774;48;0;0.465748;0.306166;3;-1;32369.48;;45618;73392;131880.1667;49;M;C;229;SUR;0;12749;0.400741
201503;56797;3900;12;0;;;1;0;829.87;18;720;2156;1017.833333;50;M;C;168;LIMA SUR;1;2593;0.212787
201503;56798;13650;36;0;0;0;1;0;1400.24;;574;3436;516.333333;59;M;S;170;LIMA ESTE;1;3277;0.102581
201503;56799;32500;48;0;;;0;1;;21;3018;0;5002.833333;46;F;C;240;LIMA MODERNA;1;15326;0
201503;56800;25000;36;0;0;0;1;2;6677.35;12;1042;13558;42202.66667;49;M;C;116;CALLAO;0;3213;0.267094
201503;56801;19500;36;0;0.022782;0;2;-1;12354.56;11;14;22252;160.666666;51;F;C;225;LIMA SUR;1;3435.89;0.633567
201503;56802;11560;24;0;0.083583;0;2;0;8422.58;21;720;11762;848.666666;50;F;S;194;LIMA SUR;1;3104;0.728596
201503;56803;13000;36;0;0;0;1;-1;7599.91;8;12;15400;15;52;F;C;45;LIMA SUR;1;2629.37;0.584608
201503;56804;10400;36;0;0;0;2;0;906.03;3;8986;2092;101675.1667;48;M;C;217;LIMA SUR;1;5679;0.087118
201503;56805;10270;36;0;0.274333;0;2;0;3399.51;21;15864;5152;34550.5;50;M;C;187;LIMA SUR;1;1523;0.331013
201503;56806;19375;36;0;0;0;1;0;2117.49;14;7180;0;45158.83333;55;M;C;177;CENTRO;0;3294;0.109289
201503;56807;48100;60;0;0.171387;0.397257;1;0;8398.36;5;5536;48468;11711.66667;60;F;C;178;LIMA MODERNA;1;2100;0.174602
201503;56808;100000;60;0;0.034642;0.267166;1;0;74782.27;;263758;148782;480879.6667;63;F;S;264;LIMA MODERNA;1;6367;0.747822
201503;56809;22750;36;0;0.091361;0;2;0;5134.23;21;4;5096;5;56;M;C;146;LIMA CENTRO;1;1984;0.22568
201503;56810;24504;36;0;0;0;2;0;7721.17;19;4838;10054;13808.5;54;M;S;31;LIMA NORTE;1;2634.52;0.315098
201503;56811;26000;36;0;0;0;1;0;9462.97;21;44530;19846;164176.1667;63;M;S;229;LIMA MODERNA;1;14803;0.36396
201503;56812;71081;24;0;;;2;0;35671.12;;0;136996;1747.666666;66;F;C;557;LIMA MODERNA;1;900;0.501837
201503;56813;78000;48;0;0.474076;0;4;2;139468.49;;3830;39814;19284.5;44;M;C;133;LIMA MODERNA;1;2976;1.78806
201503;56814;90935;36;0;0.089707;0.07172;6;0;62558.08;;4;104736;5;47;M;S;173;LIMA MODERNA;1;2188;0.687942
201503;56815;15145;36;0;;;1;0;8843.67;8;1314;17764;1700.833333;58;M;C;63;LIMA NORTE;1;2313;0.583933
201503;56816;6500;12;0;0;0;1;1;0;18;0;0;123638.8333;46;M;C;85;LIMA ESTE;1;2470.09;0
201503;56817;3250;18;0;0.291901;0;4;-1;10476.63;21;1434;2338;12567.5;53;M;C;84;LIMA ESTE;1;3786;3.22358
201503;56818;15600;18;0;0;0;1;0;4313.81;21;670;9730;2759.833333;49;M;C;77;LIMA MODERNA;1;2625;0.276526
201503;56819;32045;36;0;0;0;1;-1;2422.76;11;2476;20884;5857.333333;52;F;C;137;LIMA ESTE;1;2139;0.075604
201503;56820;1950;12;0;;;1;0;546.86;20;0;1336;7763.666666;58;M;C;213;LIMA ESTE;1;750;0.280441
201503;56821;72345;48;0;0.009478;0.017307;2;0;19364.47;9;17594;36284;44091;47;M;S;216;LIMA SUR;1;7067;0.267668
201503;56822;13000;12;1;;;1;-1;5195.01;11;4676;11942;7246.166666;48;M;C;107;LIMA NORTE;1;10026;0.399616
201503;56823;3900;12;0;0.014063;0.043636;5;1;3309.61;;18508;4212;41263.5;47;M;C;177;LIMA MODERNA;1;6781;0.848617
201503;56824;16380;36;0;0.08861;0;2;-1;12244.62;9;2;18936;583.75;61;M;C;225;LIMA SUR;1;4279;0.747534
201503;56825;54600;36;0;;;0;0;;11;8566;224828;29568.16667;55;F;C;166;LIMA MODERNA;1;2525;0
201503;56826;11180;18;0;;;1;0;14295.86;21;8376;7880;72984.33333;49;M;C;217;LIMA MODERNA;1;8037;1.2787
201503;56827;91000;36;0;0.009105;0.8737;2;0;49568.94;;114462;98476;159003.8333;49;M;C;242;LIMA MODERNA;1;5000;0.544713
201503;56828;13000;36;0;0.111531;0;2;0;12449.4;12;124638;8532;133279.5;54;F;S;111;LIMA SUR;1;9104;0.957646
201503;56829;12795;36;0;0.363662;0.454461;2;-1;18935.03;16;20;18168;1141.166666;57;M;C;112;LIMA NORTE;1;14382;1.47988
201503;56830;65000;24;0;0;0;3;0;38409.58;;6842;80128;41692.5;49;M;C;117;LIMA ESTE;1;1200;0.590916
201503;56831;13000;36;0;0.13711;0;2;-1;1211.45;18;26228;0;27394.33333;61;F;D;117;SIERRA CENTRAL;0;750;0.093188
201503;56832;34452;36;0;;;0;0;;;1852;47704;3603.333333;48;M;S;217;LIMA MODERNA;1;5587;0
201503;56833;21385;36;0;0;0;3;0;10435.16;20;134;21870;952.5;46;M;C;229;LIMA MODERNA;1;4154.91;0.487966
201503;56834;21071;24;0;;;3;-1;9033.03;18;76052;13848;100262.8333;52;M;C;217;LIMA CENTRO;1;3623;0.428694
201503;56835;16928;36;0;0.043574;0;2;-1;11162.82;;1362;21056;721.666666;55;M;S;85;LIMA SUR;1;750;0.659429
201503;56836;20000;48;0;;;1;0;14172.03;11;1040;29064;35816.16667;40;M;C;111;LIMA SUR;1;2651;0.708601
201503;56837;77927;60;0;0.228486;0.251781;4;-1;157928.09;3;2382;185562;14563.66667;46;M;C;74;LIMA MODERNA;1;1875;2.02662
201503;56838;13628;36;0;0.239776;0;3;1;5840.08;3;8;0;10;56;F;C;172;LIMA CENTRO;1;825;0.428535
201503;56839;35529;48;0;0;0;0;0;;11;1022;13018;894.666666;62;F;C;199;SIERRA CENTRAL;0;2716;0
201503;56840;27300;36;0;0.549444;0.437361;1;-1;20418.88;2;160;33064;22535.5;56;F;S;53;LIMA CENTRO;1;2843.78;0.747944
201503;56841;20410;24;0;0.165777;0.132926;2;-1;12051.57;18;35574;0;83969.33333;51;F;D;176;LIMA MODERNA;1;16129;0.590473
201503;56842;6500;36;0;0.099638;0;1;1;1791.53;19;270;0;3322;47;M;S;81;LIMA MODERNA;1;250;0.27562
201503;56843;34905;36;0;0;0;1;2;16129.24;13;1466;33206;6317.5;48;F;C;219;LIMA SUR;1;3749.19;0.462089
201503;56844;41497;36;0;;;2;-1;28569.22;;13232;58452;32765.33333;48;F;D;154;LIMA MODERNA;1;7911;0.688464
201503;56845;16900;36;0;0.125449;0.055994;4;0;18539.17;;64;20070;84;56;M;C;46;LIMA MODERNA;1;1098;1.09699
201503;56846;18367;36;0;0.10665;0.203349;3;0;6591.61;6;2304;8726;2479;48;M;C;87;LIMA ESTE;1;6484;0.358883
201503;56847;19731;24;0;0.008676;0;4;-2;12626.67;15;2362;20326;5439.833333;48;F;S;256;LIMA SUR;1;2880.22;0.63994
201503;56848;31589;36;0;0;0;1;0;22420.19;6;7932;45128;13723.16667;60;F;C;68;LIMA SUR;1;2783.72;0.709746
201503;56849;78600;48;0;0.384663;0.838986;3;2;117587.19;;0;126032;13008.33333;46;F;S;272;LIMA MODERNA;1;20637;1.49602
201503;56850;2600;12;0;;;1;0;802.29;20;40538;1776;57555.83333;56;M;S;106;LIMA SUR;1;2505;0.308573
201503;56851;32500;36;0;0;0;1;0;13884.99;21;51098;28856;92807.33333;48;M;C;220;CALLAO;0;7499;0.42723
201503;56852;1300;12;0;0;0;0;1;;18;420;0;544.5;52;M;C;64;LIMA SUR;1;2531;0
201503;56853;5708;36;0;0.017547;0;1;2;10786.63;6;210;0;163.666666;50;M;U;64;LIMA SUR;1;3143;1.88974
201503;56854;19500;36;0;;;0;0;;11;19918;20044;50410.5;65;M;C;210;LIMA SUR;1;3670;0
201503;56855;22750;36;0;;;0;0;;11;484102;13368;579272.6667;57;M;S;217;CENTRO;0;3465;0
201503;56856;13000;12;0;0;0;1;0;6054.61;6;11196;13490;9730.666666;47;M;C;179;LIMA ESTE;1;5000;0.465739
201503;56857;13000;24;0;0.124564;0;2;-2;9453.84;16;584;13392;4635;46;M;C;19;LIMA SUR;1;4221;0.727218
201503;56858;3167;12;0;;;1;0;1749.65;6;0;3854;166;52;M;S;82;CALLAO;0;1918;0.552462
201503;56859;16911;36;0;0.296433;0;2;0;9665.03;6;0;10530;0;47;M;C;194;LIMA CENTRO;1;2390;0.571523
201503;56860;7800;30;0;0;0;1;0;1504.75;21;13698;3378;12585.5;45;F;C;103;LIMA SUR;1;750;0.192916
201503;56861;4526;9;0;0.070441;0.037846;1;0;478.8;14;1620;0;3624.666666;59;F;S;225;LIMA MODERNA;1;7584;0.105788
201503;56862;7930;48;0;0;0;1;0;362.18;21;272;884;17999.16667;59;M;S;151;LIMA SUR;1;1514;0.045672
201503;56863;13845;36;0;0.213352;0.34523;2;0;6071.01;20;0;5186;0;46;M;S;37;LIMA NORTE;1;2710.66;0.438498
201503;56864;17680;36;0;0;0;1;0;532.71;11;986;14072;1739.333333;48;M;C;43;LIMA NORTE;1;3683;0.03013
201503;56865;9100;18;0;0.032468;0;3;0;3501.22;19;302;5252;1057.333333;47;M;C;217;LIMA CENTRO;1;6137;0.384749
201503;56866;39000;24;0;0.003;0;2;0;756.26;21;17354;0;124320.1667;49;M;C;57;LIMA ESTE;1;21113;0.019391
201503;56867;13000;36;0;0;0;1;0;6001.87;2;2142;12076;1686;51;F;C;222;LIMA SUR;1;2860;0.461682
201503;56868;22165;36;0;0.164705;0;4;1;10387.42;15;6;0;7.5;53;F;C;150;LIMA ESTE;1;2729.63;0.46864
201503;56869;19500;24;0;0.207785;0;2;0;9309.34;15;1626;15878;3964.333333;48;M;C;51;LIMA SUR;1;4477;0.477402
201503;56870;73060;60;0;;;0;1;;;2380;24874;15364.66667;48;M;C;195;CENTRO;0;2310;0
201503;56871;39013;36;0;0.0186;0.0186;2;0;8937.04;;260;19178;256.333333;55;M;D;128;LIMA MODERNA;1;4655.78;0.229078
201503;56872;6500;18;0;0;0;2;-1;3515.58;21;2750;4644;29741.16667;48;M;S;233;LIMA NORTE;1;3270;0.540858
201503;56873;85978;60;0;0.211971;0;5;0;72754.29;;8;51986;20.833333;48;F;S;167;LIMA MODERNA;1;7250;0.846196
201503;56874;30653;36;0;;;1;0;16027.11;;884;32932;2686.5;54;M;C;171;LIMA SUR;1;3617;0.522856
201503;56875;26910;36;0;0.016743;0.013501;2;-1;15115.21;21;76306;28202;361343.6667;44;F;C;249;ORIENTE;0;902;0.561694
201503;56876;13000;36;0;;;3;-1;4331.49;6;2;8868;4574.5;62;M;C;230;LIMA MODERNA;1;6693;0.333191
201503;56877;11640;12;0;0.22701;0;1;0;1100.64;15;14;0;17.5;46;M;S;32;LIMA NORTE;1;2186;0.094556
201503;56878;29900;36;0;0;0;0;1;;15;4004;0;13831;63;F;S;70;LIMA SUR;1;5714;0
201503;56879;12870;36;0;0;0;1;0;6640.82;21;0;13346;0;46;M;S;217;LIMA SUR;1;2800;0.515992
201503;56880;25872;36;0;0.748888;0;2;0;12232.71;;158;20076;25355.5;49;M;S;47;LIMA ESTE;1;2919;0.472816
201503;56881;14820;36;0;0.171805;0;2;0;3334.34;21;2;4430;2.5;48;M;C;190;LIMA MODERNA;1;3381;0.224989
201503;56882;9100;12;0;0.215155;0;2;0;8641.44;;37558;11334;95092.33333;45;M;C;225;LIMA NORTE;1;4897;0.949608
201503;56883;91000;24;0;0.12557;0.168961;3;0;41938.86;11;3534;74386;20445;48;M;C;181;LIMA MODERNA;1;22660;0.460866
201503;56884;13390;36;0;;;1;0;1853.84;;556;3798;30605;45;M;C;80;LIMA ESTE;1;3653;0.138449
201503;56885;26121;36;0;0.356444;0;3;0;27051.92;;1758;32876;2069.333333;45;M;S;22;LIMA ESTE;1;5299;1.03564
201503;56886;31434;24;1;0.48406;0.586497;2;0;29329.72;21;1474;23802;3118.833333;48;M;C;31;LIMA SUR;1;7229;0.933057
